Padrao,Busca,DensidadeRegiao
3,DFS,0.2795031055900621
6,DFS,0.2795031055900621
4,DFS,0.2795031055900621
11,DFS,0.2795031055900621
18,DFS,0.2795031055900621
12,DFS,0.2795031055900621
21,DFS,0.2795031055900621
25,DFS,0.2795031055900621
13,DFS,0.2795031055900621
14,DFS,0.2795031055900621
20,DFS,0.2795031055900621
15,DFS,0.2795031055900621
30,DFS,0.2795031055900621
23,DFS,0.2795031055900621
24,DFS,0.2795031055900621
28,DFS,0.2795031055900621
37,DFS,0.2795031055900621
34,DFS,0.2795031055900621
55,DFS,0.2795031055900621
38,DFS,0.2795031055900621
36,DFS,0.2795031055900621
43,DFS,0.2795031055900621
48,DFS,0.2795031055900621
47,DFS,0.2795031055900621
45,DFS,0.2795031055900621
52,DFS,0.2795031055900621
60,DFS,0.2795031055900621
63,DFS,0.2795031055900621
50,DFS,0.2795031055900621
41,DFS,0.2795031055900621
68,DFS,0.2795031055900621
57,DFS,0.2795031055900621
75,DFS,0.2795031055900621
62,DFS,0.2795031055900621
70,DFS,0.2795031055900621
73,DFS,0.2795031055900621
74,DFS,0.2795031055900621
84,DFS,0.2795031055900621
65,DFS,0.2795031055900621
66,DFS,0.2795031055900621
85,DFS,0.2795031055900621
78,DFS,0.2795031055900621
61,DFS,0.2795031055900621
102,DFS,0.2795031055900621
99,DFS,0.2795031055900621
115,DFS,0.2795031055900621
128,DFS,0.2795031055900621
83,DFS,0.2795031055900621
88,DFS,0.2795031055900621
105,DFS,0.2795031055900621
101,DFS,0.2795031055900621
103,DFS,0.2795031055900621
112,DFS,0.2795031055900621
123,DFS,0.2795031055900621
108,DFS,0.2795031055900621
98,DFS,0.2795031055900621
141,DFS,0.2795031055900621
95,DFS,0.2795031055900621
129,DFS,0.2795031055900621
142,DFS,0.2795031055900621
146,DFS,0.2795031055900621
148,DFS,0.2795031055900621
138,DFS,0.2795031055900621
125,DFS,0.2795031055900621
131,DFS,0.2795031055900621
106,DFS,0.2795031055900621
119,DFS,0.2795031055900621
132,DFS,0.2795031055900621
145,DFS,0.2795031055900621
134,DFS,0.2795031055900621
130,BFS,0.3568627450980392
5,BFS,0.3568627450980392
10,BFS,0.3568627450980392
17,BFS,0.3568627450980392
19,BFS,0.3568627450980392
27,BFS,0.3568627450980392
32,BFS,0.3568627450980392
42,BFS,0.3568627450980392
54,BFS,0.3568627450980392
59,BFS,0.3568627450980392
71,BFS,0.3568627450980392
110,BFS,0.3568627450980392
111,BFS,0.3568627450980392
122,BFS,0.3568627450980392
139,BFS,0.3568627450980392
140,BFS,0.3568627450980392
2,BFS,0.3568627450980392
26,BFS,0.3568627450980392
39,BFS,0.3568627450980392
44,BFS,0.3568627450980392
46,BFS,0.3568627450980392
72,BFS,0.3568627450980392
86,BFS,0.3568627450980392
91,BFS,0.3568627450980392
94,BFS,0.3568627450980392
109,BFS,0.3568627450980392
116,BFS,0.3568627450980392
126,BFS,0.3568627450980392
127,BFS,0.3568627450980392
133,BFS,0.3568627450980392
136,BFS,0.3568627450980392
144,BFS,0.3568627450980392
29,BFS,0.3568627450980392
31,BFS,0.3568627450980392
56,BFS,0.3568627450980392
58,BFS,0.3568627450980392
69,BFS,0.3568627450980392
87,BFS,0.3568627450980392
97,BFS,0.3568627450980392
124,BFS,0.3568627450980392
16,BFS,0.3568627450980392
40,BFS,0.3568627450980392
64,BFS,0.3568627450980392
67,BFS,0.3568627450980392
81,BFS,0.3568627450980392
121,BFS,0.3568627450980392
90,BFS,0.3568627450980392
107,BFS,0.3568627450980392
9,BFS,0.3568627450980392
117,BFS,0.3568627450980392
89,BFS,0.3568627450980392
0,BFS,0.39855072463768115
7,BFS,0.39855072463768115
8,BFS,0.39855072463768115
51,BFS,0.39855072463768115
53,BFS,0.39855072463768115
76,BFS,0.39855072463768115
82,BFS,0.39855072463768115
92,BFS,0.39855072463768115
114,BFS,0.39855072463768115
118,BFS,0.39855072463768115
137,BFS,0.39855072463768115
149,BFS,0.39855072463768115
49,BFS,0.39855072463768115
79,BFS,0.39855072463768115
80,BFS,0.39855072463768115
96,BFS,0.39855072463768115
100,BFS,0.39855072463768115
33,BFS,0.39855072463768115
77,BFS,0.39855072463768115
143,BFS,0.39855072463768115
113,BFS,0.39855072463768115
35,BFS,0.39855072463768115
147,BFS,0.39855072463768115
120,BFS,0.39855072463768115
1,BFS,0.7
22,BFS,0.7
104,BFS,0.7
135,BFS,0.7
93,BFS,0.7
