Padrao,Busca,DensidadeRegiao
5,BFS,0.18285714285714286
3,BFS,0.18285714285714286
6,BFS,0.18285714285714286
9,BFS,0.18285714285714286
11,BFS,0.18285714285714286
13,BFS,0.18285714285714286
18,BFS,0.18285714285714286
19,BFS,0.18285714285714286
30,BFS,0.18285714285714286
32,BFS,0.18285714285714286
33,BFS,0.18285714285714286
35,BFS,0.18285714285714286
38,BFS,0.18285714285714286
39,BFS,0.18285714285714286
40,BFS,0.18285714285714286
41,BFS,0.18285714285714286
44,BFS,0.18285714285714286
46,BFS,0.18285714285714286
10,BFS,0.18285714285714286
27,BFS,0.18285714285714286
28,BFS,0.18285714285714286
37,BFS,0.18285714285714286
7,BFS,0.18285714285714286
21,BFS,0.18285714285714286
25,BFS,0.18285714285714286
12,BFS,0.18285714285714286
14,BFS,0.18285714285714286
34,BFS,0.18285714285714286
48,BFS,0.18285714285714286
1,BFS,0.18285714285714286
23,BFS,0.18285714285714286
29,BFS,0.18285714285714286
43,BFS,0.18285714285714286
47,BFS,0.18285714285714286
8,BFS,0.18285714285714286
0,BFS,0.18285714285714286
16,BFS,0.18285714285714286
17,BFS,0.18285714285714286
20,BFS,0.18285714285714286
49,BFS,0.18285714285714286
26,BFS,0.18285714285714286
31,BFS,0.18285714285714286
45,BFS,0.18285714285714286
15,BFS,0.18285714285714286
42,BFS,0.18285714285714286
22,BFS,0.18285714285714286
2,BFS,0.18285714285714286
36,BFS,0.18285714285714286
24,BFS,0.18285714285714286
4,BFS,0.18285714285714286
