Padrao,Busca,DensidadeRegiao
970,BFS,0.797027027027027
0,BFS,0.797027027027027
1,BFS,0.797027027027027
2,BFS,0.797027027027027
3,BFS,0.797027027027027
4,BFS,0.797027027027027
5,BFS,0.797027027027027
6,BFS,0.797027027027027
7,BFS,0.797027027027027
8,BFS,0.797027027027027
9,BFS,0.797027027027027
10,BFS,0.797027027027027
11,BFS,0.797027027027027
12,BFS,0.797027027027027
13,BFS,0.797027027027027
14,BFS,0.797027027027027
15,BFS,0.797027027027027
16,BFS,0.797027027027027
17,BFS,0.797027027027027
18,BFS,0.797027027027027
19,BFS,0.797027027027027
20,BFS,0.797027027027027
21,BFS,0.797027027027027
22,BFS,0.797027027027027
24,BFS,0.797027027027027
25,BFS,0.797027027027027
26,BFS,0.797027027027027
28,BFS,0.797027027027027
29,BFS,0.797027027027027
30,BFS,0.797027027027027
31,BFS,0.797027027027027
32,BFS,0.797027027027027
33,BFS,0.797027027027027
35,BFS,0.797027027027027
36,BFS,0.797027027027027
37,BFS,0.797027027027027
38,BFS,0.797027027027027
39,BFS,0.797027027027027
40,BFS,0.797027027027027
41,BFS,0.797027027027027
42,BFS,0.797027027027027
43,BFS,0.797027027027027
44,BFS,0.797027027027027
46,BFS,0.797027027027027
47,BFS,0.797027027027027
48,BFS,0.797027027027027
49,BFS,0.797027027027027
50,BFS,0.797027027027027
52,BFS,0.797027027027027
53,BFS,0.797027027027027
54,BFS,0.797027027027027
55,BFS,0.797027027027027
56,BFS,0.797027027027027
57,BFS,0.797027027027027
58,BFS,0.797027027027027
59,BFS,0.797027027027027
60,BFS,0.797027027027027
61,BFS,0.797027027027027
62,BFS,0.797027027027027
63,BFS,0.797027027027027
64,BFS,0.797027027027027
65,BFS,0.797027027027027
66,BFS,0.797027027027027
67,BFS,0.797027027027027
68,BFS,0.797027027027027
69,BFS,0.797027027027027
70,BFS,0.797027027027027
71,BFS,0.797027027027027
72,BFS,0.797027027027027
73,BFS,0.797027027027027
74,BFS,0.797027027027027
75,BFS,0.797027027027027
76,BFS,0.797027027027027
77,BFS,0.797027027027027
79,BFS,0.797027027027027
80,BFS,0.797027027027027
81,BFS,0.797027027027027
82,BFS,0.797027027027027
83,BFS,0.797027027027027
84,BFS,0.797027027027027
86,BFS,0.797027027027027
87,BFS,0.797027027027027
89,BFS,0.797027027027027
90,BFS,0.797027027027027
91,BFS,0.797027027027027
92,BFS,0.797027027027027
93,BFS,0.797027027027027
94,BFS,0.797027027027027
95,BFS,0.797027027027027
96,BFS,0.797027027027027
97,BFS,0.797027027027027
98,BFS,0.797027027027027
99,BFS,0.797027027027027
100,BFS,0.797027027027027
101,BFS,0.797027027027027
102,BFS,0.797027027027027
103,BFS,0.797027027027027
104,BFS,0.797027027027027
105,BFS,0.797027027027027
106,BFS,0.797027027027027
107,BFS,0.797027027027027
108,BFS,0.797027027027027
109,BFS,0.797027027027027
110,BFS,0.797027027027027
111,BFS,0.797027027027027
112,BFS,0.797027027027027
113,BFS,0.797027027027027
114,BFS,0.797027027027027
115,BFS,0.797027027027027
116,BFS,0.797027027027027
117,BFS,0.797027027027027
118,BFS,0.797027027027027
119,BFS,0.797027027027027
120,BFS,0.797027027027027
121,BFS,0.797027027027027
122,BFS,0.797027027027027
123,BFS,0.797027027027027
124,BFS,0.797027027027027
125,BFS,0.797027027027027
126,BFS,0.797027027027027
127,BFS,0.797027027027027
128,BFS,0.797027027027027
129,BFS,0.797027027027027
130,BFS,0.797027027027027
131,BFS,0.797027027027027
132,BFS,0.797027027027027
133,BFS,0.797027027027027
135,BFS,0.797027027027027
136,BFS,0.797027027027027
137,BFS,0.797027027027027
138,BFS,0.797027027027027
139,BFS,0.797027027027027
140,BFS,0.797027027027027
141,BFS,0.797027027027027
142,BFS,0.797027027027027
143,BFS,0.797027027027027
145,BFS,0.797027027027027
146,BFS,0.797027027027027
147,BFS,0.797027027027027
148,BFS,0.797027027027027
149,BFS,0.797027027027027
150,BFS,0.797027027027027
151,BFS,0.797027027027027
153,BFS,0.797027027027027
154,BFS,0.797027027027027
155,BFS,0.797027027027027
156,BFS,0.797027027027027
157,BFS,0.797027027027027
158,BFS,0.797027027027027
159,BFS,0.797027027027027
160,BFS,0.797027027027027
161,BFS,0.797027027027027
163,BFS,0.797027027027027
164,BFS,0.797027027027027
165,BFS,0.797027027027027
166,BFS,0.797027027027027
167,BFS,0.797027027027027
168,BFS,0.797027027027027
169,BFS,0.797027027027027
170,BFS,0.797027027027027
171,BFS,0.797027027027027
172,BFS,0.797027027027027
173,BFS,0.797027027027027
174,BFS,0.797027027027027
175,BFS,0.797027027027027
176,BFS,0.797027027027027
177,BFS,0.797027027027027
179,BFS,0.797027027027027
180,BFS,0.797027027027027
181,BFS,0.797027027027027
182,BFS,0.797027027027027
183,BFS,0.797027027027027
184,BFS,0.797027027027027
185,BFS,0.797027027027027
186,BFS,0.797027027027027
187,BFS,0.797027027027027
188,BFS,0.797027027027027
189,BFS,0.797027027027027
191,BFS,0.797027027027027
192,BFS,0.797027027027027
194,BFS,0.797027027027027
195,BFS,0.797027027027027
196,BFS,0.797027027027027
197,BFS,0.797027027027027
198,BFS,0.797027027027027
199,BFS,0.797027027027027
200,BFS,0.797027027027027
201,BFS,0.797027027027027
202,BFS,0.797027027027027
203,BFS,0.797027027027027
204,BFS,0.797027027027027
205,BFS,0.797027027027027
206,BFS,0.797027027027027
207,BFS,0.797027027027027
208,BFS,0.797027027027027
209,BFS,0.797027027027027
211,BFS,0.797027027027027
212,BFS,0.797027027027027
213,BFS,0.797027027027027
214,BFS,0.797027027027027
215,BFS,0.797027027027027
216,BFS,0.797027027027027
217,BFS,0.797027027027027
218,BFS,0.797027027027027
219,BFS,0.797027027027027
220,BFS,0.797027027027027
221,BFS,0.797027027027027
222,BFS,0.797027027027027
223,BFS,0.797027027027027
224,BFS,0.797027027027027
225,BFS,0.797027027027027
226,BFS,0.797027027027027
227,BFS,0.797027027027027
228,BFS,0.797027027027027
229,BFS,0.797027027027027
230,BFS,0.797027027027027
231,BFS,0.797027027027027
232,BFS,0.797027027027027
233,BFS,0.797027027027027
234,BFS,0.797027027027027
235,BFS,0.797027027027027
236,BFS,0.797027027027027
237,BFS,0.797027027027027
238,BFS,0.797027027027027
239,BFS,0.797027027027027
240,BFS,0.797027027027027
241,BFS,0.797027027027027
242,BFS,0.797027027027027
243,BFS,0.797027027027027
244,BFS,0.797027027027027
245,BFS,0.797027027027027
246,BFS,0.797027027027027
247,BFS,0.797027027027027
248,BFS,0.797027027027027
249,BFS,0.797027027027027
250,BFS,0.797027027027027
251,BFS,0.797027027027027
252,BFS,0.797027027027027
253,BFS,0.797027027027027
254,BFS,0.797027027027027
255,BFS,0.797027027027027
256,BFS,0.797027027027027
257,BFS,0.797027027027027
258,BFS,0.797027027027027
259,BFS,0.797027027027027
260,BFS,0.797027027027027
261,BFS,0.797027027027027
262,BFS,0.797027027027027
263,BFS,0.797027027027027
265,BFS,0.797027027027027
267,BFS,0.797027027027027
268,BFS,0.797027027027027
269,BFS,0.797027027027027
270,BFS,0.797027027027027
271,BFS,0.797027027027027
273,BFS,0.797027027027027
274,BFS,0.797027027027027
275,BFS,0.797027027027027
276,BFS,0.797027027027027
277,BFS,0.797027027027027
278,BFS,0.797027027027027
279,BFS,0.797027027027027
280,BFS,0.797027027027027
281,BFS,0.797027027027027
282,BFS,0.797027027027027
283,BFS,0.797027027027027
284,BFS,0.797027027027027
285,BFS,0.797027027027027
286,BFS,0.797027027027027
287,BFS,0.797027027027027
288,BFS,0.797027027027027
289,BFS,0.797027027027027
290,BFS,0.797027027027027
292,BFS,0.797027027027027
293,BFS,0.797027027027027
294,BFS,0.797027027027027
295,BFS,0.797027027027027
296,BFS,0.797027027027027
297,BFS,0.797027027027027
298,BFS,0.797027027027027
299,BFS,0.797027027027027
300,BFS,0.797027027027027
301,BFS,0.797027027027027
303,BFS,0.797027027027027
304,BFS,0.797027027027027
305,BFS,0.797027027027027
306,BFS,0.797027027027027
307,BFS,0.797027027027027
308,BFS,0.797027027027027
309,BFS,0.797027027027027
311,BFS,0.797027027027027
312,BFS,0.797027027027027
313,BFS,0.797027027027027
314,BFS,0.797027027027027
316,BFS,0.797027027027027
317,BFS,0.797027027027027
318,BFS,0.797027027027027
319,BFS,0.797027027027027
320,BFS,0.797027027027027
321,BFS,0.797027027027027
322,BFS,0.797027027027027
323,BFS,0.797027027027027
324,BFS,0.797027027027027
325,BFS,0.797027027027027
326,BFS,0.797027027027027
327,BFS,0.797027027027027
329,BFS,0.797027027027027
330,BFS,0.797027027027027
331,BFS,0.797027027027027
333,BFS,0.797027027027027
334,BFS,0.797027027027027
335,BFS,0.797027027027027
336,BFS,0.797027027027027
337,BFS,0.797027027027027
338,BFS,0.797027027027027
339,BFS,0.797027027027027
340,BFS,0.797027027027027
341,BFS,0.797027027027027
342,BFS,0.797027027027027
343,BFS,0.797027027027027
344,BFS,0.797027027027027
346,BFS,0.797027027027027
347,BFS,0.797027027027027
348,BFS,0.797027027027027
349,BFS,0.797027027027027
350,BFS,0.797027027027027
351,BFS,0.797027027027027
352,BFS,0.797027027027027
353,BFS,0.797027027027027
354,BFS,0.797027027027027
355,BFS,0.797027027027027
356,BFS,0.797027027027027
357,BFS,0.797027027027027
358,BFS,0.797027027027027
359,BFS,0.797027027027027
360,BFS,0.797027027027027
361,BFS,0.797027027027027
362,BFS,0.797027027027027
363,BFS,0.797027027027027
364,BFS,0.797027027027027
365,BFS,0.797027027027027
366,BFS,0.797027027027027
367,BFS,0.797027027027027
368,BFS,0.797027027027027
369,BFS,0.797027027027027
370,BFS,0.797027027027027
371,BFS,0.797027027027027
372,BFS,0.797027027027027
373,BFS,0.797027027027027
374,BFS,0.797027027027027
375,BFS,0.797027027027027
377,BFS,0.797027027027027
379,BFS,0.797027027027027
380,BFS,0.797027027027027
381,BFS,0.797027027027027
382,BFS,0.797027027027027
384,BFS,0.797027027027027
385,BFS,0.797027027027027
386,BFS,0.797027027027027
387,BFS,0.797027027027027
388,BFS,0.797027027027027
389,BFS,0.797027027027027
390,BFS,0.797027027027027
391,BFS,0.797027027027027
392,BFS,0.797027027027027
393,BFS,0.797027027027027
394,BFS,0.797027027027027
395,BFS,0.797027027027027
396,BFS,0.797027027027027
397,BFS,0.797027027027027
398,BFS,0.797027027027027
399,BFS,0.797027027027027
400,BFS,0.797027027027027
401,BFS,0.797027027027027
402,BFS,0.797027027027027
403,BFS,0.797027027027027
404,BFS,0.797027027027027
405,BFS,0.797027027027027
406,BFS,0.797027027027027
407,BFS,0.797027027027027
408,BFS,0.797027027027027
409,BFS,0.797027027027027
411,BFS,0.797027027027027
412,BFS,0.797027027027027
413,BFS,0.797027027027027
414,BFS,0.797027027027027
415,BFS,0.797027027027027
416,BFS,0.797027027027027
417,BFS,0.797027027027027
418,BFS,0.797027027027027
419,BFS,0.797027027027027
420,BFS,0.797027027027027
421,BFS,0.797027027027027
422,BFS,0.797027027027027
423,BFS,0.797027027027027
424,BFS,0.797027027027027
427,BFS,0.797027027027027
428,BFS,0.797027027027027
429,BFS,0.797027027027027
430,BFS,0.797027027027027
431,BFS,0.797027027027027
432,BFS,0.797027027027027
433,BFS,0.797027027027027
434,BFS,0.797027027027027
435,BFS,0.797027027027027
436,BFS,0.797027027027027
437,BFS,0.797027027027027
438,BFS,0.797027027027027
439,BFS,0.797027027027027
440,BFS,0.797027027027027
441,BFS,0.797027027027027
442,BFS,0.797027027027027
443,BFS,0.797027027027027
445,BFS,0.797027027027027
446,BFS,0.797027027027027
447,BFS,0.797027027027027
448,BFS,0.797027027027027
449,BFS,0.797027027027027
450,BFS,0.797027027027027
451,BFS,0.797027027027027
452,BFS,0.797027027027027
453,BFS,0.797027027027027
454,BFS,0.797027027027027
455,BFS,0.797027027027027
456,BFS,0.797027027027027
457,BFS,0.797027027027027
458,BFS,0.797027027027027
459,BFS,0.797027027027027
