Padrao,Busca,DensidadeRegiao
430,BFS,0.18158158158158158
3,BFS,0.18158158158158158
5,BFS,0.18158158158158158
6,BFS,0.18158158158158158
14,BFS,0.18158158158158158
18,BFS,0.18158158158158158
22,BFS,0.18158158158158158
24,BFS,0.18158158158158158
27,BFS,0.18158158158158158
32,BFS,0.18158158158158158
34,BFS,0.18158158158158158
35,BFS,0.18158158158158158
37,BFS,0.18158158158158158
40,BFS,0.18158158158158158
49,BFS,0.18158158158158158
54,BFS,0.18158158158158158
56,BFS,0.18158158158158158
57,BFS,0.18158158158158158
60,BFS,0.18158158158158158
72,BFS,0.18158158158158158
73,BFS,0.18158158158158158
81,BFS,0.18158158158158158
82,BFS,0.18158158158158158
86,BFS,0.18158158158158158
93,BFS,0.18158158158158158
95,BFS,0.18158158158158158
98,BFS,0.18158158158158158
101,BFS,0.18158158158158158
105,BFS,0.18158158158158158
106,BFS,0.18158158158158158
107,BFS,0.18158158158158158
112,BFS,0.18158158158158158
115,BFS,0.18158158158158158
116,BFS,0.18158158158158158
119,BFS,0.18158158158158158
120,BFS,0.18158158158158158
126,BFS,0.18158158158158158
130,BFS,0.18158158158158158
139,BFS,0.18158158158158158
140,BFS,0.18158158158158158
141,BFS,0.18158158158158158
143,BFS,0.18158158158158158
145,BFS,0.18158158158158158
146,BFS,0.18158158158158158
149,BFS,0.18158158158158158
151,BFS,0.18158158158158158
152,BFS,0.18158158158158158
154,BFS,0.18158158158158158
158,BFS,0.18158158158158158
160,BFS,0.18158158158158158
169,BFS,0.18158158158158158
177,BFS,0.18158158158158158
179,BFS,0.18158158158158158
180,BFS,0.18158158158158158
182,BFS,0.18158158158158158
185,BFS,0.18158158158158158
187,BFS,0.18158158158158158
189,BFS,0.18158158158158158
190,BFS,0.18158158158158158
193,BFS,0.18158158158158158
196,BFS,0.18158158158158158
199,BFS,0.18158158158158158
202,BFS,0.18158158158158158
203,BFS,0.18158158158158158
205,BFS,0.18158158158158158
208,BFS,0.18158158158158158
209,BFS,0.18158158158158158
211,BFS,0.18158158158158158
218,BFS,0.18158158158158158
222,BFS,0.18158158158158158
225,BFS,0.18158158158158158
228,BFS,0.18158158158158158
234,BFS,0.18158158158158158
235,BFS,0.18158158158158158
236,BFS,0.18158158158158158
237,BFS,0.18158158158158158
242,BFS,0.18158158158158158
243,BFS,0.18158158158158158
244,BFS,0.18158158158158158
245,BFS,0.18158158158158158
248,BFS,0.18158158158158158
249,BFS,0.18158158158158158
250,BFS,0.18158158158158158
