Padrao,Busca,DensidadeRegiao
0,BFS,0.39705882352941174
1,BFS,0.39705882352941174
8,BFS,0.39705882352941174
14,BFS,0.39705882352941174
18,BFS,0.39705882352941174
19,BFS,0.39705882352941174
30,BFS,0.39705882352941174
17,BFS,0.39705882352941174
24,BFS,0.39705882352941174
44,BFS,0.39705882352941174
45,BFS,0.39705882352941174
46,BFS,0.39705882352941174
13,BFS,0.39705882352941174
9,BFS,0.39705882352941174
5,BFS,0.39705882352941174
38,BFS,0.39705882352941174
39,BFS,0.39705882352941174
33,BFS,0.4358974358974359
15,BFS,0.4358974358974359
34,BFS,0.4358974358974359
40,BFS,0.4358974358974359
42,BFS,0.4358974358974359
48,BFS,0.4358974358974359
49,BFS,0.4358974358974359
22,BFS,0.4358974358974359
23,BFS,0.4358974358974359
35,BFS,0.4358974358974359
43,BFS,0.4358974358974359
31,BFS,0.4358974358974359
16,BFS,0.4358974358974359
32,BFS,0.32727272727272727
7,BFS,0.32727272727272727
25,BFS,0.32727272727272727
26,BFS,0.32727272727272727
6,BFS,0.32727272727272727
21,BFS,0.32727272727272727
36,BFS,0.32727272727272727
2,BFS,0.32727272727272727
27,BFS,0.32727272727272727
12,BFS,0.32727272727272727
4,BFS,0.32727272727272727
3,BFS,0.5277777777777778
10,BFS,0.5277777777777778
28,BFS,0.5277777777777778
37,BFS,0.5277777777777778
11,BFS,0.5277777777777778
29,BFS,0.5277777777777778
41,BFS,0.5277777777777778
47,BFS,0.5277777777777778
20,BFS,0.5277777777777778
